Year,Month,Origin,Dest,Pax From Origin,Pax To Origin,Freight From Origin,Frieght To Origin,Mail From Origin,Mail To Origin
2020,07,HYDERABAD,BENGALURU,11953.00,13182.00,102.43,71.74,8.66,24.37
2020,08,HYDERABAD,BENGALURU,16463.00,14127.00,93.47,75.74,5.81,16.09
2020,09,HYDERABAD,BENGALURU,19697.00,15846.00,110.84,152.20,2.51,16.45
2020,10,HYDERABAD,BENGALURU,27311.00,25996.00,95.07,122.29,5.13,10.46
2020,11,HYDERABAD,BENGALURU,29469.00,29021.00,77.30,125.14,13.16,17.28
2020,12,HYDERABAD,BENGALURU,40126.00,36443.00,59.33,125.74,6.38,29.43
2020,01,HYDERABAD,BHOPAL,2986.00,3028.00,1.32,0.71,0.00,0.00
2020,02,HYDERABAD,BHOPAL,2128.00,2074.00,0.33,0.00,0.00,0.00
2020,03,HYDERABAD,BHOPAL,1613.00,1429.00,0.35,0.02,0.00,0.00
2020,05,HYDERABAD,BHOPAL,60.00,16.00,0.00,0.00,0.00,0.00
2020,06,HYDERABAD,BHOPAL,1305.00,476.00,0.42,0.00,0.11,0.00
2020,07,HYDERABAD,BHOPAL,2081.00,1358.00,0.22,0.09,0.22,0.00
2020,08,HYDERABAD,BHOPAL,1381.00,1322.00,0.77,0.03,1.18,0.00
2020,09,HYDERABAD,BHOPAL,1431.00,1375.00,1.32,0.10,0.98,1.50
2020,10,HYDERABAD,BHOPAL,1861.00,1849.00,0.35,0.05,1.16,0.12
2020,11,HYDERABAD,BHOPAL,1944.00,1883.00,0.51,0.07,1.20,0.20
2020,12,HYDERABAD,BHOPAL,1867.00,2213.00,0.17,0.00,0.71,0.39
2020,01,HYDERABAD,BHUBANESWAR,19439.00,18842.00,36.02,4.49,4.85,1.10
2020,02,HYDERABAD,BHUBANESWAR,18103.00,18340.00,36.94,1.34,4.19,0.85
2020,03,HYDERABAD,BHUBANESWAR,13611.00,11883.00,31.02,3.36,0.00,0.00
2020,05,HYDERABAD,BHUBANESWAR,551.00,284.00,1.67,0.04,0.13,0.08
2020,06,HYDERABAD,BHUBANESWAR,5652.00,3752.00,13.07,1.06,2.87,1.35
2020,07,HYDERABAD,BHUBANESWAR,6535.00,4026.00,31.51,0.71,5.35,1.50
2020,08,HYDERABAD,BHUBANESWAR,5545.00,6981.00,26.60,2.03,6.84,1.49
2020,09,HYDERABAD,BHUBANESWAR,6122.00,11196.00,29.43,0.72,6.17,1.63
2020,10,HYDERABAD,BHUBANESWAR,7148.00,11014.00,28.33,0.73,4.23,1.94
2020,11,HYDERABAD,BHUBANESWAR,11505.00,10780.00,27.96,1.53,4.72,1.83
2020,12,HYDERABAD,BHUBANESWAR,12118.00,12280.00,27.02,1.03,4.35,1.78
2020,01,HYDERABAD,CHANDIGARH,6514.00,6107.00,23.38,16.84,0.10,0.82
2020,02,HYDERABAD,CHANDIGARH,4545.00,4344.00,19.50,18.41,0.03,0.69
2020,03,HYDERABAD,CHANDIGARH,4144.00,3720.00,14.20,13.00,0.00,0.00
2020,06,HYDERABAD,CHANDIGARH,590.00,323.00,0.67,4.90,0.09,0.00
2020,07,HYDERABAD,CHANDIGARH,2572.00,1321.00,9.34,28.79,1.36,0.00
2020,08,HYDERABAD,CHANDIGARH,2862.00,1740.00,26.85,69.87,1.94,0.00
2020,09,HYDERABAD,CHANDIGARH,3092.00,1732.00,28.49,59.73,1.66,0.00
2020,10,HYDERABAD,CHANDIGARH,3627.00,2326.00,22.81,55.50,1.02,0.01
2020,11,HYDERABAD,CHANDIGARH,4110.00,3933.00,17.95,45.87,0.65,0.09
2020,12,HYDERABAD,CHANDIGARH,4696.00,5085.00,19.76,41.17,0.42,0.00
2020,01,HYDERABAD,CHENNAI,65298.00,67041.00,256.52,312.34,6.00,19.62
2020,02,HYDERABAD,CHENNAI,60223.00,59935.00,332.16,395.35,5.72,16.44
2020,03,HYDERABAD,CHENNAI,35196.00,40185.00,318.36,324.07,0.33,0.52
2020,04,HYDERABAD,CHENNAI,0.00,0.00,0.00,5.54,0.00,0.00
2020,05,HYDERABAD,CHENNAI,748.00,1078.00,49.44,94.81,1.44,2.27
2020,06,HYDERABAD,CHENNAI,4854.00,8463.00,216.17,324.01,10.38,18.71
2020,07,HYDERABAD,CHENNAI,10923.00,11447.00,295.08,515.29,12.12,33.13
2020,08,HYDERABAD,CHENNAI,19584.00,12971.00,579.80,623.10,16.35,18.66
2020,09,HYDERABAD,CHENNAI,25152.00,17265.00,632.18,610.62,14.14,16.64
2020,10,HYDERABAD,CHENNAI,31313.00,24852.00,483.41,594.12,12.57,16.07
2020,11,HYDERABAD,CHENNAI,28282.00,27564.00,569.33,533.59,9.38,22.54
2020,12,HYDERABAD,CHENNAI,33477.00,30606.00,630.48,621.08,12.45,23.26
2020,01,HYDERABAD,COIMBATORE,19651.00,19589.00,12.18,49.22,0.04,0.00
2020,02,HYDERABAD,COIMBATORE,17623.00,17315.00,9.53,58.85,0.08,0.00
2020,03,HYDERABAD,COIMBATORE,10977.00,11359.00,10.34,49.10,0.00,0.00
2020,05,HYDERABAD,COIMBATORE,101.00,209.00,0.04,0.04,0.02,0.00
2020,06,HYDERABAD,COIMBATORE,3908.00,4084.00,11.23,31.56,0.89,0.00
2020,07,HYDERABAD,COIMBATORE,3198.00,3704.00,16.79,31.45,0.81,0.00
2020,08,HYDERABAD,COIMBATORE,5439.00,4573.00,15.29,41.32,0.72,0.00
2020,09,HYDERABAD,COIMBATORE,5469.00,3992.00,17.03,56.32,0.70,0.00
2020,10,HYDERABAD,COIMBATORE,5906.00,3551.00,13.24,53.69,0.92,0.00
2020,11,HYDERABAD,COIMBATORE,7491.00,6208.00,19.33,49.36,0.93,0.00
2020,12,HYDERABAD,COIMBATORE,9004.00,6566.00,19.44,57.81,0.25,0.00
2020,01,HYDERABAD,DABOLIM,39204.00,41065.00,18.21,35.12,0.00,1.34
2020,02,HYDERABAD,DABOLIM,36975.00,37368.00,11.18,40.64,0.01,1.13
2020,03,HYDERABAD,DABOLIM,18562.00,22452.00,9.43,33.10,0.00,0.00
2020,06,HYDERABAD,DABOLIM,989.00,1975.00,2.78,22.20,0.14,0.18
2020,07,HYDERABAD,DABOLIM,977.00,1849.00,1.69,11.70,0.08,0.27
2020,08,HYDERABAD,DABOLIM,1588.00,2072.00,2.70,11.50,0.12,0.33
2020,09,HYDERABAD,DABOLIM,5341.00,4742.00,3.34,21.57,0.26,0.42
2020,10,HYDERABAD,DABOLIM,11960.00,11841.00,8.13,12.64,0.03,0.61
2020,11,HYDERABAD,DABOLIM,20684.00,19289.00,14.37,11.28,0.00,0.37
2020,12,HYDERABAD,DABOLIM,38676.00,33015.00,14.18,16.68,0.00,0.52
2020,01,HYDERABAD,DEHRA DUN,3805.00,4761.00,2.31,13.51,0.00,0.00
2020,02,HYDERABAD,DEHRA DUN,3498.00,4318.00,1.69,9.67,0.06,0.10
2020,03,HYDERABAD,DEHRA DUN,2504.00,3573.00,3.31,4.68,0.00,0.00
2020,06,HYDERABAD,DEHRA DUN,10.00,7.00,0.00,0.00,0.00,0.00
2020,07,HYDERABAD,DEHRA DUN,185.00,97.00,0.00,0.00,0.00,0.00
2020,08,HYDERABAD,DEHRA DUN,423.00,435.00,0.00,0.00,0.00,0.00
2020,09,HYDERABAD,DEHRA DUN,958.00,731.00,0.23,0.00,0.00,0.00
2020,10,HYDERABAD,DEHRA DUN,980.00,855.00,0.23,0.48,0.00,0.03
2020,11,HYDERABAD,DEHRA DUN,1563.00,1645.00,0.70,0.01,0.00,0.05
2020,12,HYDERABAD,DEHRA DUN,2220.00,2097.00,0.64,0.05,0.00,0.02
2020,01,HYDERABAD,DELHI,125871.00,117255.00,618.29,1129.25,17.47,31.87
2020,02,HYDERABAD,DELHI,122665.00,116866.00,700.58,1103.02,15.69,30.99
2020,03,HYDERABAD,DELHI,70217.00,73001.00,603.61,890.01,2.52,4.41
2020,05,HYDERABAD,DELHI,3445.00,3817.00,85.94,107.26,1.19,1.55
2020,06,HYDERABAD,DELHI,21974.00,24861.00,274.79,549.11,12.50,11.22
2020,07,HYDERABAD,DELHI,23380.00,25364.00,312.60,446.99,9.50,12.45
2020,08,HYDERABAD,DELHI,32199.00,37053.00,656.29,904.17,14.79,16.36
2020,09,HYDERABAD,DELHI,37237.00,40579.00,813.04,1234.41,12.30,19.77
2020,10,HYDERABAD,DELHI,48962.00,49016.00,697.52,1006.68,11.76,24.84
2020,11,HYDERABAD,DELHI,58719.00,57292.00,830.22,1063.51,12.76,19.56
2020,12,HYDERABAD,DELHI,80744.00,80006.00,913.92,1172.20,10.45,16.38
2020,01,HYDERABAD,DURGAPUR,1879.00,1999.00,0.20,0.00,0.00,0.00
2020,02,HYDERABAD,DURGAPUR,1954.00,1864.00,0.20,0.00,0.00,0.00
2020,03,HYDERABAD,DURGAPUR,1595.00,1275.00,1.50,0.00,0.00,0.00
2020,01,HYDERABAD,GORAKHPUR,5157.00,4689.00,1.10,0.00,0.00,0.00
2020,02,HYDERABAD,GORAKHPUR,5086.00,4604.00,0.28,0.00,0.00,0.00
2020,03,HYDERABAD,GORAKHPUR,3403.00,2668.00,0.47,0.00,0.00,0.00
2020,06,HYDERABAD,GORAKHPUR,2012.00,1532.00,0.33,0.00,0.01,0.00
2020,07,HYDERABAD,GORAKHPUR,3998.00,4685.00,0.32,0.00,0.00,0.00
2020,08,HYDERABAD,GORAKHPUR,3493.00,7762.00,0.05,0.71,0.00,0.00
2020,09,HYDERABAD,GORAKHPUR,3729.00,7681.00,0.12,0.00,0.33,0.00
2020,10,HYDERABAD,GORAKHPUR,6098.00,6227.00,0.26,0.00,0.00,0.00
2020,11,HYDERABAD,GORAKHPUR,5856.00,5168.00,0.34,0.00,0.00,0.00
2020,12,HYDERABAD,GORAKHPUR,4505.00,5979.00,2.57,0.00,0.00,0.00
2020,01,HYDERABAD,GUWAHATI,6181.00,6522.00,31.11,7.18,1.27,1.11
2020,02,HYDERABAD,GUWAHATI,5988.00,6050.00,25.88,6.58,0.97,1.01
2020,03,HYDERABAD,GUWAHATI,4066.00,3976.00,20.34,7.42,0.00,0.00
2020,06,HYDERABAD,GUWAHATI,2959.00,1167.00,12.47,6.84,2.74,0.00
2020,07,HYDERABAD,GUWAHATI,3762.00,2243.00,14.02,5.99,3.15,0.50
2020,08,HYDERABAD,GUWAHATI,3314.00,3320.00,23.47,6.36,4.95,1.66
2020,09,HYDERABAD,GUWAHATI,3756.00,5644.00,40.26,6.49,5.29,1.84
2020,10,HYDERABAD,GUWAHATI,3986.00,7133.00,37.27,3.87,3.56,2.11
2020,11,HYDERABAD,GUWAHATI,4625.00,5664.00,24.17,3.18,4.20,2.42
2020,12,HYDERABAD,GUWAHATI,5401.00,5683.00,31.99,1.01,2.38,1.25
2020,01,HYDERABAD,GWALIOR,1850.00,1700.00,0.01,0.00,0.00,0.00
2020,02,HYDERABAD,GWALIOR,2075.00,1764.00,0.56,0.00,0.00,0.00
2020,03,HYDERABAD,GWALIOR,1411.00,1312.00,0.00,0.00,0.00,0.00
2020,06,HYDERABAD,GWALIOR,692.00,430.00,0.58,0.00,0.00,0.00
2020,07,HYDERABAD,GWALIOR,876.00,508.00,0.00,0.00,0.00,0.00
2020,08,HYDERABAD,GWALIOR,911.00,1012.00,0.00,0.00,0.00,0.00
2020,09,HYDERABAD,GWALIOR,784.00,1011.00,0.00,0.00,0.00,0.00
2020,10,HYDERABAD,GWALIOR,982.00,984.00,0.00,0.00,0.00,0.00
2020,11,HYDERABAD,GWALIOR,1302.00,1048.00,0.01,0.00,0.00,0.00
2020,12,HYDERABAD,GWALIOR,1051.00,1581.00,0.00,0.00,0.00,0.00
2020,01,HYDERABAD,HUBLI,1334.00,1292.00,0.00,0.00,0.00,0.00
2020,02,HYDERABAD,HUBLI,1245.00,1177.00,0.00,0.00,0.00,0.00
2020,03,HYDERABAD,HUBLI,460.00,437.00,0.00,0.00,0.00,0.00
2020,10,HYDERABAD,HUBLI,48.00,0.00,0.00,0.00,0.00,0.00
2020,01,HYDERABAD,IMPHAL,641.00,574.00,8.10,20.41,0.00,0.00
2020,02,HYDERABAD,IMPHAL,511.00,548.00,9.96,16.48,0.06,0.00
2020,03,HYDERABAD,IMPHAL,678.00,361.00,5.68,3.63,0.00,0.00
2020,07,HYDERABAD,IMPHAL,15.00,15.00,0.23,0.12,0.00,0.00
2020,08,HYDERABAD,IMPHAL,163.00,99.00,0.47,1.55,0.00,0.00
2020,09,HYDERABAD,IMPHAL,321.00,230.00,2.21,3.49,0.00,0.00
2020,10,HYDERABAD,IMPHAL,412.00,318.00,0.69,4.56,0.00,0.00
2020,11,HYDERABAD,IMPHAL,494.00,263.00,0.75,5.19,0.00,0.00
2020,12,HYDERABAD,IMPHAL,586.00,442.00,1.02,15.90,0.00,0.00
2020,01,HYDERABAD,INDORE,11870.00,12377.00,14.55,11.32,0.14,0.97
2020,02,HYDERABAD,INDORE,8928.00,9240.00,15.49,10.30,0.03,1.18
2020,03,HYDERABAD,INDORE,5756.00,4491.00,13.14,9.47,0.00,0.00
2020,05,HYDERABAD,INDORE,35.00,37.00,0.00,3.93,0.00,0.00
2020,06,HYDERABAD,INDORE,2278.00,1435.00,13.01,24.46,4.29,2.47
2020,07,HYDERABAD,INDORE,2877.00,2218.00,13.78,25.37,4.00,2.70
2020,08,HYDERABAD,INDORE,2524.00,2198.00,10.10,8.82,2.41,1.20
2020,09,HYDERABAD,INDORE,2365.00,2255.00,4.18,1.38,0.46,1.28
2020,10,HYDERABAD,INDORE,2531.00,2566.00,9.23,4.31,0.14,1.23
2020,11,HYDERABAD,INDORE,6801.00,5522.00,26.36,19.23,0.82,1.78
2020,12,HYDERABAD,INDORE,6968.00,6749.00,20.74,21.80,0.59,2.00
2020,01,HYDERABAD,JABALPUR,3510.00,3612.00,12.51,12.10,0.00,0.00
2020,02,HYDERABAD,JABALPUR,3582.00,3455.00,7.03,11.86,0.00,0.00
2020,03,HYDERABAD,JABALPUR,2918.00,2343.00,4.70,6.95,0.00,0.00
2020,09,HYDERABAD,JABALPUR,233.00,478.00,0.00,0.00,0.00,0.00
2020,10,HYDERABAD,JABALPUR,629.00,944.00,0.51,0.06,0.00,0.00
2020,11,HYDERABAD,JABALPUR,954.00,980.00,1.13,0.00,0.00,0.00
2020,12,HYDERABAD,JABALPUR,507.00,939.00,0.28,0.04,0.00,0.00
2020,09,HYDERABAD,JAGDALPUR,126.00,166.00,0.00,0.00,0.00,0.00
2020,10,HYDERABAD,JAGDALPUR,687.00,705.00,0.00,0.00,0.00,0.00
2020,11,HYDERABAD,JAGDALPUR,969.00,992.00,0.00,0.00,0.00,0.00
2020,12,HYDERABAD,JAGDALPUR,1149.00,1172.00,0.00,0.00,0.00,0.00
2020,01,HYDERABAD,JAIPUR,26963.00,23763.00,62.64,143.01,0.00,1.75
2020,02,HYDERABAD,JAIPUR,28601.00,25739.00,52.79,125.09,0.74,1.63
2020,03,HYDERABAD,JAIPUR,17939.00,17402.00,38.85,88.79,0.00,0.00
2020,05,HYDERABAD,JAIPUR,1009.00,573.00,0.72,0.29,0.01,0.00
2020,06,HYDERABAD,JAIPUR,10305.00,8078.00,14.77,92.94,2.17,1.72
2020,07,HYDERABAD,JAIPUR,10630.00,8581.00,19.23,191.43,3.38,1.98
2020,08,HYDERABAD,JAIPUR,9792.00,12155.00,37.98,234.61,1.93,1.53
2020,09,HYDERABAD,JAIPUR,8483.00,10640.00,24.05,97.45,1.71,1.81
2020,10,HYDERABAD,JAIPUR,9543.00,10349.00,21.88,127.27,1.91,2.15
2020,11,HYDERABAD,JAIPUR,16351.00,10918.00,20.03,106.17,1.26,1.64
2020,12,HYDERABAD,JAIPUR,17366.00,17875.00,24.99,116.18,0.52,1.79
2020,01,HYDERABAD,JHARSUGUDA,2137.00,2175.00,0.18,0.61,0.00,0.00
2020,02,HYDERABAD,JHARSUGUDA,1923.00,2045.00,0.04,6.13,0.00,0.00
2020,03,HYDERABAD,JHARSUGUDA,1701.00,1358.00,0.01,2.98,0.00,0.00
2020,05,HYDERABAD,JHARSUGUDA,135.00,67.00,0.00,0.00,0.00,0.00
2020,06,HYDERABAD,JHARSUGUDA,427.00,216.00,1.64,0.19,0.00,0.00
2020,07,HYDERABAD,JHARSUGUDA,941.00,422.00,1.30,0.00,0.00,0.00
2020,08,HYDERABAD,JHARSUGUDA,847.00,778.00,0.02,0.00,0.00,0.00
2020,09,HYDERABAD,JHARSUGUDA,994.00,1149.00,0.05,0.00,0.00,0.00
2020,10,HYDERABAD,JHARSUGUDA,1343.00,1353.00,0.02,0.00,0.00,0.00
2020,11,HYDERABAD,JHARSUGUDA,1707.00,1684.00,0.28,0.00,0.00,0.00
2020,12,HYDERABAD,JHARSUGUDA,2327.00,2291.00,0.01,0.00,0.00,0.00
2020,07,HYDERABAD,JORHAT,13.00,4.00,0.00,0.00,0.00,0.00
2020,08,HYDERABAD,JORHAT,75.00,50.00,0.00,0.00,0.00,0.00
2020,01,HYDERABAD,KADAPA,1544.00,1486.00,0.00,0.00,0.00,0.00
2020,02,HYDERABAD,KADAPA,1784.00,1719.00,0.00,0.00,0.00,0.00
2020,03,HYDERABAD,KADAPA,1231.00,1146.00,0.00,0.00,0.00,0.00
2020,05,HYDERABAD,KADAPA,77.00,99.00,0.00,0.00,0.00,0.00
2020,06,HYDERABAD,KADAPA,676.00,545.00,0.00,0.00,0.00,0.00
2020,07,HYDERABAD,KADAPA,556.00,405.00,0.00,0.00,0.00,0.00
2020,08,HYDERABAD,KADAPA,593.00,504.00,0.00,0.00,0.00,0.00
2020,09,HYDERABAD,KADAPA,394.00,335.00,0.00,0.00,0.00,0.00
2020,10,HYDERABAD,KADAPA,790.00,744.00,0.00,0.00,0.00,0.00
2020,11,HYDERABAD,KADAPA,285.00,307.00,0.00,0.00,0.00,0.00
2020,12,HYDERABAD,KADAPA,404.00,386.00,0.00,0.00,0.00,0.00
2020,01,HYDERABAD,KANNUR,1928.00,2166.00,0.83,0.00,0.00,0.00
2020,02,HYDERABAD,KANNUR,2177.00,2429.00,0.34,0.00,0.00,0.00
2020,03,HYDERABAD,KANNUR,2062.00,1730.00,0.32,0.00,0.00,0.00
2020,06,HYDERABAD,KANNUR,146.00,61.00,0.00,0.00,0.00,0.00
2020,07,HYDERABAD,KANNUR,1191.00,1258.00,0.04,0.00,0.00,0.00
2020,08,HYDERABAD,KANNUR,1604.00,1274.00,0.10,0.00,0.00,0.00
2020,09,HYDERABAD,KANNUR,2124.00,1687.00,0.21,0.00,0.00,0.00
2020,10,HYDERABAD,KANNUR,2954.00,2076.00,0.22,0.00,0.00,0.00
2020,11,HYDERABAD,KANNUR,2704.00,2300.00,0.31,0.00,0.00,0.00
2020,12,HYDERABAD,KANNUR,2910.00,2660.00,1.20,0.00,0.00,0.00
2020,01,HYDERABAD,KOCHI,28817.00,30063.00,36.36,19.60,3.61,3.23
2020,02,HYDERABAD,KOCHI,24031.00,23693.00,32.81,16.82,3.39,2.68
2020,03,HYDERABAD,KOCHI,10965.00,10261.00,26.86,12.80,0.00,0.00
2020,05,HYDERABAD,KOCHI,565.00,347.00,1.07,0.26,0.12,0.41
2020,06,HYDERABAD,KOCHI,3732.00,5032.00,23.11,19.41,2.10,2.97
2020,07,HYDERABAD,KOCHI,3822.00,6604.00,39.72,8.77,6.92,7.54
2020,08,HYDERABAD,KOCHI,3291.00,4161.00,14.98,8.64,4.43,6.07
2020,09,HYDERABAD,KOCHI,6897.00,4780.00,46.19,19.75,4.09,3.60
2020,10,HYDERABAD,KOCHI,8349.00,6120.00,40.58,21.21,3.14,4.70
2020,11,HYDERABAD,KOCHI,6210.00,6803.00,33.45,10.91,2.00,4.22
2020,12,HYDERABAD,KOCHI,10894.00,9623.00,23.41,11.25,19.99,4.87
2020,01,HYDERABAD,KOLHAPUR,3068.00,2883.00,0.61,0.00,0.00,0.00
2020,02,HYDERABAD,KOLHAPUR,2977.00,2549.00,0.86,0.00,0.00,0.00
2020,03,HYDERABAD,KOLHAPUR,1991.00,1782.00,0.49,0.00,0.00,0.00
2020,05,HYDERABAD,KOLHAPUR,94.00,105.00,0.00,0.00,0.00,0.00
2020,06,HYDERABAD,KOLHAPUR,1386.00,1787.00,0.45,0.00,0.00,0.00
2020,07,HYDERABAD,KOLHAPUR,1732.00,1827.00,0.04,0.00,0.00,0.00
2020,08,HYDERABAD,KOLHAPUR,2582.00,2481.00,0.18,0.00,0.00,0.00
2020,09,HYDERABAD,KOLHAPUR,2722.00,2415.00,0.18,0.00,0.00,0.00
2020,10,HYDERABAD,KOLHAPUR,3022.00,2413.00,0.47,0.00,0.00,0.00
2020,11,HYDERABAD,KOLHAPUR,2474.00,2291.00,0.69,0.00,0.00,0.00
2020,12,HYDERABAD,KOLHAPUR,2841.00,2581.00,0.49,0.00,0.00,0.00
2020,01,HYDERABAD,KOLKATA,44583.00,44342.00,190.35,211.22,5.63,3.02
2020,02,HYDERABAD,KOLKATA,37449.00,37135.00,283.86,255.05,4.76,3.27
2020,03,HYDERABAD,KOLKATA,33533.00,25331.00,282.01,163.39,0.00,0.80
2020,05,HYDERABAD,KOLKATA,824.00,393.00,29.62,55.39,0.91,0.00
2020,06,HYDERABAD,KOLKATA,17012.00,8767.00,115.92,159.07,5.90,0.74
2020,07,HYDERABAD,KOLKATA,21351.00,12561.00,128.67,112.64,7.63,2.53
2020,08,HYDERABAD,KOLKATA,21297.00,26669.00,170.77,166.90,12.39,1.54
2020,09,HYDERABAD,KOLKATA,18974.00,40524.00,177.26,153.64,10.51,2.02
2020,10,HYDERABAD,KOLKATA,32654.00,45089.00,157.28,158.16,7.47,4.05
2020,11,HYDERABAD,KOLKATA,42016.00,44733.00,187.93,178.20,7.87,4.00
2020,12,HYDERABAD,KOLKATA,41617.00,53748.00,134.89,264.68,63.50,7.99
2020,03,HYDERABAD,KOZHIKODE,0.00,154.00,0.00,0.00,0.00,0.00
2020,09,HYDERABAD,KOZHIKODE,1194.00,1074.00,0.55,0.01,0.00,0.00
2020,10,HYDERABAD,KOZHIKODE,1826.00,1004.00,1.00,0.01,0.00,0.00
2020,11,HYDERABAD,KOZHIKODE,864.00,1653.00,0.84,0.01,0.00,0.00
2020,12,HYDERABAD,KOZHIKODE,1843.00,2101.00,0.09,0.00,0.34,0.00
